"Board Code","License Type Code","Licensee Name","Rank Code","Modifier Code","Mailing Name","Mailing Street Address","Mailing Address Line 2","Mailing Address Line 3","Mailing City","Mailing State Code","Mailing Zip Code","Primary Phone Number","Mailing County Code","Business Name","Filler","Location Street Address","Location Address Line 2","Location Address Line 3","Location City","Location State Code","Location Zip Code","Location County Code","Location County","Secondary Phone Number","District","Region","License Number","Primary Status Code","Secondary Status Code","License Expiry Date","Last Inspection Date","Number of Seats or Rental Units","Base Risk Level","Secondary Risk Level"
"200","2010","CORTES HECTOR","SEAT","","","91 E PROSPECT RD","","","OAKLAND PARK","FL","33334-1437","9547661581","16","CIELITO LINDO TRES","","91 E PROSPECT RD","","","OAKLAND PARK","FL","33334-1437","16","Broward","954.776.1881","2","32","SEA1601481","20","20","12/01/2025","11/22/2024","92","Risk Level 2",""
"200","2010","DANIA FOOD SYSTEMS INC","SEAT","","JEANNIE TERBENI","113 SW 11 CT STE C","","","FORT LAUDERDALE","FL","33315","9547669800","16","MCDONALD'S 1901","","1310 S FEDERAL HWY","","","DANIA","FL","33004-4347","16","Broward","954.426.5144","2","04","SEA1601242","20","20","12/01/2025","11/19/2024","121","Risk Level 1",""
"200","2010","EAP MANAGEMENT CORP","SEAT","","EAP MGMT CORP","2501 HOLLYWOOD BLVD STE 220","","","HOLLYWOOD","FL","33020-6632","","16","KENTUCKY FRIED CHICKEN","","1836 UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-3604","16","Broward","954.920.1802","2","34","SEA1601249","20","20","12/01/2025","01/09/2025","55","Risk Level 2",""
"200","2010","EDDIE HILLS & SUSHI THAI INC","SEAT","","","139 CALLE LARGO DR","","","HOLLYWOOD","FL","33021","305.495.9862","16","EDDIE HILLS REST","","134 N FEDERAL HWY","","","HALLANDALE","FL","33009-4353","16","Broward","954.454.0023","2","07","SEA1600606","20","20","12/01/2025","02/21/2025","76","Risk Level 2",""
"200","2010","ERIDON INC","NOST","","","5913 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6328","954.983.6110","16","SUB CENTER","","5913 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","33021-6328","16","Broward","954.983.6110","2","02","NOS1601552","20","20","12/01/2025","11/19/2024","0","Risk Level 2",""
"200","2010","EVESYAM LAWRENCE INC","NOST","","","1950 WILTON DR","","","WILTON MANORS","FL","33305-3909","954.566.5735","16","DAIRY QUEEN","","1950 WILTON DR","","","WILTON MANORS","FL","33305-3909","16","Broward","954.566.5735","2","03","NOS1600170","20","20","12/01/2025","11/19/2024","0","Risk Level 1",""
"200","2010","FLICKER LITE INC","SEAT","","","1014 N OCEAN DR","","","HOLLYWOOD","FL","33019-1209","954.922.4232","16","FLICKER LITE BAR","","1014 N OCEAN DR","","","HOLLYWOOD","FL","33019-1209","16","Broward","954.922.4232","2","04","SEA1600176","20","20","12/01/2025","04/07/2025","75","Risk Level 2",""
"200","2010","FORT LAUDERDALE COUNTRY CLUB","SEAT","","","415 COUNTRY CLUB CIR","","","PLANTATION","FL","33317-4095","954.587.4700","16","FT LAUDERDALE COUNTRY CLUB","","415 COUNTRY CLUB CIR","","","PLANTATION","FL","33317-4095","16","Broward","954.587.4700","2","06","SEA1600030","20","20","12/01/2025","03/14/2025","220","Risk Level 2",""
"200","2010","FOUNTAINHEAD ASSN INC","SEAT","","","3900 N OCEAN DR","","","LAUDERDALE-BY-THE-SE","FL","33308-5904","","16","FOUNTAINHEAD DINING ROOM","","3900 N OCEAN DR","","","LAUDERDALE-BY-THE-SE","FL","33308-5904","16","Broward","954-776-0731","2","12","SEA1600617","20","20","12/01/2025","04/30/2025","74","Risk Level 2",""
"200","2010","GAFFAR & GAZALA INC","SEAT","","","1821 E SAMPLE RD","","","POMPANO BEACH","FL","33064-1323","954.943.1800","16","MARYLAND FRIED CHICKEN","","1821  E SAMPLE RD","","","POMPANO BEACH","FL","33064-1323","16","Broward","954.943.1800","2","15","SEA1601261","20","20","12/01/2025","11/19/2024","30","Risk Level 2",""
"200","2010","GALT OCEAN FOODS INC","SEAT","","","1439 S POMPANO PKWY","","","POMPANO BEACH","FL","33069","954-972-2004","16","MCDONALD'S #1868","","1490 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024","16","Broward","954.972.2004","2","34","SEA1601741","20","20","12/01/2025","11/19/2024","96","Risk Level 1",""
"200","2010","GRENIER ENTERPRISE","SEAT","","","1031 N FEDERAL HWY","","","HOLLYWOOD","FL","33020-3539","9545130281","16","JACK'S DINER","","1031 N FEDERAL HWY","","","HOLLYWOOD","FL","33020-3539","16","Broward","954.929.2888","2","02","SEA1600734","20","20","12/01/2025","11/19/2024","84","Risk Level 2",""
"200","2010","HILLSBORO CLUB INC","SEAT","","","901 HILLSBORO MILE","","","HILLSBORO BEACH","FL","33062","(954)941-2220","16","HILLSBORO CLUB DINING ROOM","","901 HILLSBORO MILE (A1A)","","","HILLSBORO BEACH","FL","33062","16","Broward","(954)941-2220","2","14","SEA1600020","20","20","12/01/2025","12/12/2024","280","Risk Level 2",""
"200","2010","ITALIA INC","SEAT","","","1214 N BROADWALK","","","HOLLYWOOD","FL","33019-3332","954.920.2800","16","NICK'S BAR","","1214 N BROADWALK","","","HOLLYWOOD","FL","33019-3332","16","Broward","954.920.2800","2","04","SEA1600174","20","20","12/01/2025","03/10/2025","50","Risk Level 2",""
"200","2010","JACARANDA CATERING INC","SEAT","","","9200 W BROWARD BLVD","","","PLANTATION","FL","33324-2499","954-474-8998","16","JACARANDA COUNTRY CLUB","","9200 W BROWARD BLVD","","","PLANTATION","FL","33324-2499","16","Broward","954.472.5855","2","06","SEA1600808","20","20","12/01/2025","03/07/2025","400","Risk Level 2",""
"200","2010","JAXSON'S ICE CREAM PARLOR RESTAURANT & COUNTRY STORE","SEAT","","","128 S FEDERAL HWY","","","DANIA","FL","33004-3623","954.923.4445","16","JAXSON ICE CREAM SHOP","","128 S FEDERAL HWY","","","DANIA","FL","33004-3623","16","Broward","954.923.4445","2","04","SEA1600979","20","20","12/01/2025","11/19/2024","110","Risk Level 2",""
"200","2010","JUNGLE QUEENS INC","SEAT","","","2470 SW 21 ST","","","FORT LAUDERDALE","FL","33312","","16","JUNGLE QUEEN BBQ","","2470 SW 21 ST","","","FORT LAUDERDALE","FL","33312","16","Broward","954-771-1221","2","08","SEA1600027","20","20","12/01/2025","01/17/2025","760","Risk Level 2",""
"200","2010","LAMARASA CORP","SEAT","","LAMARASA CORP","5860 NW 83 TER","","","PARKLAND","FL","33067","","16","MCDONALDS #904 OAKLAND PARK","","265 W OAKLAND PARK BLVD","","","OAKLAND PARK","FL","33311-1707","16","Broward","954.565.8881","2","03","SEA1600369","20","20","12/01/2025","11/19/2024","110","Risk Level 1",""
"200","2010","LAUDERDALE LOUNGE INC","SEAT","","","911 SUNRISE LN","","","FORT LAUDERDALE","FL","33304-3315","954.563.1493","16","PARROT (THE)","","911 SUNRISE LN","","","FORT LAUDERDALE","FL","33304-3315","16","Broward","954.563.1493","2","11","SEA1601544","20","20","12/01/2025","03/21/2025","140","Risk Level 2",""
"200","2010","LAUDERDALE YACHT CLB IN","SEAT","","","1725 SE 12 ST","","","FORT LAUDERDALE","FL","33316-1499","","16","LAUDERDALE YACHT CLUB","","1725 SE 12 ST","","","FORT LAUDERDALE","FL","33316-1499","16","Broward","954-524-5500","2","05","SEA1601588","20","20","12/01/2025","03/06/2025","590","Risk Level 2",""
"200","2010","LAZAROU ENTERPRISES INC","SEAT","","","220 S FEDERAL HWY","","","HALLANDALE","FL","33009-5627","9543167555","16","FLASHBACK DINER","","220 S FEDERAL HWY","","","HALLANDALE","FL","33009-5627","16","Broward","954.454.8300","2","07","SEA1600943","20","20","12/01/2025","01/02/2025","120","Risk Level 2",""
"200","2010","LESTER'S DINER OF FL INC","SEAT","","LESLIE PRESBY/ OFFICE MANAGER","250 SR 84","","","FORT LAUDERDALE","FL","33315","954.767.6420","16","LESTERS DINER","","250 SW 24 ST","","","FORT LAUDERDALE","FL","33315-2545","16","Broward","954.525.5641","2","05","SEA1600724","20","20","12/01/2025","01/29/2025","225","Risk Level 2",""
"200","2010","MAMMY'S SHANTY INC","SEAT","","","4003 N ANDREWS AVE","","","OAKLAND PARK","FL","33309-5241","954.566.5333","16","CATFISH DEWEYS","","4003 N ANDREWS AVE","","","OAKLAND PARK","FL","33309-5241","16","Broward","954.566.5333","2","37","SEA1600704","20","20","12/01/2025","06/03/2025","200","Risk Level 2",""
"200","2010","MCHAIG INC","SEAT","","MCHAIG INC","5860 NW 83 TER","","","PARKLAND","FL","33067","","16","MCDONALDS #1476 LAUDERHILL","","1140 N SR 7","","","LAUDERHILL","FL","33313","16","Broward","954.583.5226","2","10","SEA1600955","20","20","12/01/2025","02/11/2025","60","Risk Level 1",""
"200","2010","OLYMPIC FLAME DINER INC","SEAT","","","80 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441","954.427.3055","16","OLYMPIA FLAME DINER","","80 S FEDERAL HWY","","","DEERFIELD BEACH","FL","33441-4127","16","Broward","954.427.3055","2","15","SEA1600008","20","20","12/01/2025","01/06/2025","100","Risk Level 2",""
"200","2010","PHOENIX OF BROWARD INC","SEAT","","","941-A CLINT MOORE ROAD","","","BOCA RATON","FL","33487","561.988.2036","16","BURGER KING #43","","666 W BROWARD BLVD","","","FORT LAUDERDALE","FL","33312-1746","16","Broward","954.463.4338","2","08","SEA1601398","20","20","12/01/2025","01/28/2025","80","Risk Level 1",""
"200","2010","POKS CORPORATION","SEAT","","","2731 S SR 7","","","WEST PARK","FL","33023","954.981.1328","16","RICE BOWL","","2731 S SR 7","","","WEST PARK","FL","33023","16","Broward","954.981.1328","2","07","SEA1601172","20","20","12/01/2025","11/19/2024","50","Risk Level 2",""
"200","2010","PRIMANTI BROS OF FT LAUD INC","SEAT","","","901 N ATLANTIC BLVD","","","FORT LAUDERDALE","FL","33304-3310","954.565.0605","16","PRIMANTI BROS","","901 N ATLANTIC BLVD","","","FORT LAUDERDALE","FL","33304-3310","16","Broward","954.565.0605","2","11","SEA1601344","20","20","12/01/2025","02/25/2025","120","Risk Level 2",""
"200","2010","SELLARS BISTRO INC","SEAT","","","2621 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33306-1421","954.564.2045","16","EGG & YOU DINER","","2621 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33306-1421","16","Broward","954.564.2045","2","32","SEA1600891","20","20","12/01/2025","11/19/2024","120","Risk Level 2",""
"200","2010","SHARKHEAD I DBA STAN INC","SEAT","","Tonianne","5359 N. NOB HILL RD","","","SUNRISE","FL","33351","9545783735","16","BOOBY TRAP II","","5775 HALLANDALE BEACH BLVD","","","WEST HOLLYWOOD","FL","33023","16","Broward","954.983.9487","2","07","SEA1600321","20","20","12/01/2025","01/13/2025","240","Risk Level 2",""
"200","2010","SONNYS FAMOUS STEAK HOGIES INC","SEAT","","","1857 NW 66 AVE","","","HOLLYWOOD","FL","33024-4017","954.989.0561","16","SONNYS FAMOUS HOAGIES","","1857 NW 66 AVE","","","HOLLYWOOD","FL","33024-4017","16","Broward","954.989.0561","2","34","SEA1600536","20","20","12/01/2025","03/27/2025","46","Risk Level 2",""
"200","2010","SOUTH GATE FOODS ATLANTIC DIV","SEAT","","UPCHURCH MANAGEMENT INC","1439 SW 26TH AVE #300","","","POMPANO BEACH","FL","33069-4331","","16","MCDONALDS #1585","","2025 E ATLANTIC BLVD","","","POMPANO BEACH","FL","33060-6553","16","Broward","954.781.1920","2","14","SEA1600053","20","20","12/01/2025","11/19/2024","120","Risk Level 1",""
"200","2010","TROPICAL ACRES STEAK HOUSE INC","SEAT","","","2500 GRIFFIN RD","","","FORT LAUDERDALE","FL","33312-5921","","16","TROPICAL ACRES STEAK HOUSE","","2500 GRIFFIN RD","","","FORT LAUDERDALE","FL","33312-5921","16","Broward","954.989.2500","2","08","SEA1600069","20","20","12/01/2025","04/02/2025","310","Risk Level 2",""
"200","2010","TWO FRIENDS INC","SEAT","","","1536 SE CORDOVA RD","","","FORT LAUDERDALE","FL","33316-2125","954.523.4752","16","SOUTHPORT RAW BAR","","1536 SE CORDOVA RD","","","FORT LAUDERDALE","FL","33316-2125","16","Broward","954.525-2526","2","05","SEA1601569","20","20","12/01/2025","05/28/2025","80","Risk Level 2",""
"200","2010","UPCHURCH MANAGEMENT CO INC","SEAT","","McDonalds #1013","1439 SW 26 AVE #300","","","POMPANO BEACH","FL","33069-4331","954-972-2004","16","MCDONALDS #1013","","3091 N FEDERAL HWY","","","POMPANO BEACH","FL","33064-6851","16","Broward","954.943.8410","2","15","SEA1600709","20","20","12/01/2025","11/19/2024","86","Risk Level 1",""
"200","2010","USCHI ENTERPRISES INC","SEAT","","","3016 E COMMERCIAL BLVD","","","FORT LAUDERDALE","FL","33308-4312","954.771.7342","16","GERD MUELLER'S AMBRY","","3016 E COMMERCIAL BLVD","","","FORT LAUDERDALE","FL","33308-4312","16","Broward","954.771.7342","2","12","SEA1600457","20","20","12/01/2025","04/09/2025","88","Risk Level 2",""
"200","2010","VETMUR INC","SEAT","","","38 NE 1 AVE","","","DANIA","FL","33004-2811","","16","WAYSIDE INN","","38 NE 1 AVE","","","DANIA","FL","33004-2811","16","Broward","","2","04","SEA1600652","20","20","12/01/2025","01/02/2025","55","Risk Level 1",""
"200","2010","1044 SUBWAY INC","SEAT","","","2534 N SR 7","","","MARGATE","FL","33063","(954)972-6658","16","SUBWAY","","2534 N SR 7","","","MARGATE","FL","33063","16","Broward","(954)972-6658","2","13","SEA1615869","20","20","12/01/2025","11/19/2024","24","Risk Level 1",""
"200","2010","1601 REST INC","SEAT","","","1601 E ATLANTIC BLVD","","","POMPANO BEACH","FL","33060-6750","954.942.1733","16","GIANNI'S RISTORANTE PIZZERIA","","1601 E ATLANTIC BLVD","","","POMPANO BEACH","FL","33060-6750","16","Broward","954.942.1733","2","14","SEA1614678","20","20","12/01/2025","12/09/2024","134","Risk Level 2",""
"200","2010","8200 GRIFFIN ROAD INC","SEAT","","","8200 GRIFFIN RD","","","DAVIE","FL","33328-3715","954.434.7592","16","UNCLE AL'S","","8200 GRIFFIN RD","","","DAVIE","FL","33328-3715","16","Broward","954.434.7592","2","34","SEA1608933","20","20","12/01/2025","02/06/2025","203","Risk Level 2",""
"200","2010","957 SUBWAY INC","SEAT","","","710 RIVERSIDE DR","","","CORAL SPRINGS","FL","33071-7008","954.755.8558","16","SUBWAY","","710 RIVERSIDE DR","","","CORAL SPRINGS","FL","33071-7008","16","Broward","954.755.8558","2","09","SEA1612124","20","20","12/01/2025","04/15/2025","20","Risk Level 1",""
"200","2010","ADIOS GOLF CLUB INC","SEAT","","","PO BOX 970310","","","COCONUT CREEK","FL","33097-0310","9545741456","16","ADIOS GOLF CLUB","","7740 NW 39 AVE","","","COCONUT CREEK","FL","33073-3127","16","Broward","954.429.0990","2","16","SEA1611724","20","20","12/01/2025","02/03/2025","65","Risk Level 2",""
"200","2010","ALGRIV INC","SEAT","","APHRODITE BOUTSIKOS","3445 GRIFFIN RD","","","DANIA","FL","33312-5546","954 961 5030","16","MY BIG FAT GREEK RESTAURANT","","3445 GRIFFIN RD","","","DANIA","FL","33312-5546","16","Broward","954-961-5030","2","08","SEA1609350","20","20","12/01/2025","02/12/2025","200","Risk Level 2",""
"200","2010","ALI SHALAMA","SEAT","","","1432 N SR 7","","","MARGATE","FL","33063","(954)977-6753","16","SHALAMAS ROTISHOP","","1432 N SR 7","","","MARGATE","FL","33063","16","Broward","(954)977-6753","2","13","SEA1615997","20","20","12/01/2025","01/29/2025","24","Risk Level 2",""
"200","2010","AMF BOWLING CENTERS INC","NOST","","AMF BOWLING CTR INC/LICEN DEP","7313 BELL CREEK RD","","","MECHANICSVILLE","VA","23111","804.417.1957","747","BOWLERO DAVIE","","8200 W SR 84","","","DAVIE","FL","33324","16","Broward","954.473.8822","2","06","NOS1611119","20","20","12/01/2025","05/14/2025","0","Risk Level 2",""
"200","2010","AMF BOWLING CENTERS INC","SEAT","","","7313 BELL CREEK RD","","","MECHANICSVILLE","VA","23111","804.417.2088","747","AMF PEMBROKE PINES #311","","1940 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-3606","16","Broward","954.963.0500","2","34","SEA1607781","20","20","12/01/2025","12/04/2024","180","Risk Level 1",""
"200","2010","ART TECH BUILDERS INC","SEAT","","","3936 N OCEAN BLVD","","","FORT LAUDERDALE","FL","33308","954.561.0404","16","DAVINCIS NEW YORK PIZZERIA","","3936 N OCEAN BLVD","","","FORT LAUDERDALE","FL","33308","16","Broward","954.561.0404","2","12","SEA1616447","20","20","12/01/2025","06/17/2025","47","Risk Level 2",""
"200","2010","ARUBA BAY INC","SEAT","","ARUBA BCH CAFE","1 COMMERCIAL BLVD","","","LAUDERDALE-BY-THE-SE","FL","33308","","16","ARUBA BAY INC","","1 COMMERCIAL BLVD","","","LAUDERDALE-BY-THE-SE","FL","33308-3601","16","Broward","954.776.0001","2","12","SEA1614440","20","20","12/01/2025","06/11/2025","234","Risk Level 2",""
"200","2010","AYESHA INC","SEAT","","Arshad Saeed","3688 W OAKLAND PARK BLVD","","","LAUDERDALE LAKES","FL","33311","954.486.3934","16","SUBWAY SALAD & SANDWICHES","","3688 W OAKLAND PARK BLVD","","","LAUDERDALE LAKES","FL","33311-1148","16","Broward","954.486.3934","2","03","SEA1612411","20","20","12/01/2025","11/21/2024","30","Risk Level 2",""
"200","2010","B & D VENDING INC","NOST","","","5272 N SR 7","","","N. LAUDERDALE","FL","33319","9544865304","16","JAYNO'S PIZZA","","5272 N SR 7","","","FORT LAUDERDALE","FL","33319","16","Broward","954.486.5304","2","10","NOS1613158","20","20","12/01/2025","06/09/2025","0","Risk Level 2",""
"200","2010","B D 43 CORP","SEAT","","","5059 NE 18 AVE","","","FORT LAUDERDALE","FL","33334","954.782.5095","16","PIRANHA PAT'S","","2500 E ATLANTIC BLVD","","","POMPANO BEACH","FL","33062-5218","16","Broward","954.782.5095","2","14","SEA1610181","20","20","12/01/2025","11/19/2024","68","Risk Level 2",""
"200","2010","BAGAL RAMA INC","SEAT","","","15842 W STATE ROAD  84","","","SUNRISE","FL","33326","9543848090","16","BAGELMANIA","","15842 W SR 84","","","SUNRISE","FL","33326","16","Broward","954.384.8090","2","31","SEA1611745","20","20","12/01/2025","03/05/2025","105","Risk Level 2",""
"200","2010","BETINHOS BAR INC","SEAT","","PATRICIA CARVALHO BRITO","559 E SAMPLE RD","","","POMPANO BEACH","FL","33064-4425","954 784 0909","16","FEIJAO CON ARROZ RESTAURANT","","559 E SAMPLE RD","","","POMPANO BEACH","FL","33064-4425","16","Broward","954 781 4453","2","15","SEA1609252","20","20","12/01/2025","02/18/2025","172","Risk Level 2",""
"200","2010","BIG CHILL NIFTY FIFTY INC (THE)","NOST","","","2090 NW 94 WAY","","","SUNRISE","FL","33322","","16","BIG CHILL NIFTY FIFTY (THE)","","3291 W SUNRISE BLVD","","","FORT LAUDERDALE","FL","33311-5603","16","Broward","954.587.1482","2","03","NOS1614916","20","20","12/01/2025","11/21/2024","0","Risk Level 2",""
"200","2010","BIG DADDY #14 INC","SEAT","","BIG DADDY #14 INC","5059 NE 18 AVE","","","FORT LAUDERDALE","FL","33334","","16","FLANIGAN SEAFOOD BAR & GRILLE","","2041 NE 2 ST","","","DEERFIELD BEACH","FL","33441-3816","16","Broward","954.427.9304","2","15","SEA1610183","20","20","12/01/2025","03/06/2025","80","Risk Level 2",""
"200","2010","BIG DAWG'S ENTERPRISES INC","SEAT","","","10000 NW 6 CT","","","PEMBROKE PINES","FL","33024-6178","954.435.2901","16","BIG DAWG'S SPORTS CAFE","","10000 NW 6 CT","","","PEMBROKE PINES","FL","33024-6178","16","Broward","954.435.2901","2","34","SEA1617343","20","20","12/01/2025","01/27/2025","165","Risk Level 2",""
"200","2010","BILLY'S STONE CRAB INC","SEAT","","","400 N OCEAN DR","","","HOLLYWOOD","FL","33019","954.923.2300","16","BILLY'S STONE CRAB RESTAURANT","","402 N OCEAN DR","","","HOLLYWOOD","FL","33019-1412","16","Broward","954.923.2300","2","04","SEA1614869","20","20","12/01/2025","04/07/2025","128","Risk Level 2",""
"200","2010","BIRDCAGE INC","SEAT","","BIRDCAGE INC","6870 STIRLING RD","","","HOLLYWOOD","FL","33024-1842","","16","CAGE BAR & GRILL","","6870 STIRLING RD","","","HOLLYWOOD","FL","33024","16","Broward","954.961.7619","2","34","SEA1615712","20","20","12/01/2025","01/24/2025","88","Risk Level 2",""
"200","2010","BOULEVARD FOOD SYSTEMS INC","SEAT","","JEANNIE TERBENI","113 SW 11 CT STE C","","","FORT LAUDERDALE","FL","33315","9547669800","16","MCDONALDS #2725","","111 N FEDERAL HWY","","","HALLANDALE","FL","33009-4340","16","Broward","954.456.5951","2","07","SEA1607124","20","20","12/01/2025","11/19/2024","55","Risk Level 1",""
"200","2010","BOULEVARD SUBS INCORPORATED","SEAT","","","1100 E OAKLAND PARK BLVD","","","OAKLAND PARK","FL","33334-2757","954.561.1934","16","BOULEVARD SUBS","","1100 E OAKLAND PARK BLVD","","","OAKLAND PARK","FL","33334-2757","16","Broward","954.561.1934","2","32","SEA1611419","20","20","12/01/2025","11/19/2024","5","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","","744","CHILI'S GRILL & BAR #155","","1650 UNIVERSITY DR","","","CORAL SPRINGS","FL","33071-6027","16","Broward","","2","09","SEA1613823","20","20","12/01/2025","02/17/2025","240","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","972.770.9033","744","CHILI'S GRILL & BAR #142","","6302 NW 9 AVE","","","FORT LAUDERDALE","FL","33309-2020","16","Broward","954.776.6837","2","37","SEA1613305","20","20","12/01/2025","03/17/2025","207","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","972.770.9033","744","CHILI'S GRILL & BAR #154","","813 S UNIVERSITY DR","","","PLANTATION","FL","33324-3317","16","Broward","954.424.7956","2","06","SEA1613605","20","20","12/01/2025","02/24/2025","214","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","972.770.9033","744","CHILI'S GRILL & BAR #276","","12570 W SUNRISE BLVD","","","SUNRISE","FL","33323-2987","16","Broward","954.846.9140","2","39","SEA1616810","20","20","12/01/2025","02/07/2025","217","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","972.770.9033","744","CHILI'S SOUTHWEST GRILL & BAR 246","","300 N UNIVERSITY DR","","","PEMBROKE PINES","FL","33024-6718","16","Broward","954.431.9446","2","34","SEA1615505","20","20","12/01/2025","06/24/2025","207","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","CHILI'S #441 ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","972.770.9033","744","CHILI'S GRILL & BAR #441","","13610 PINES BLVD","","","PEMBROKE PINES","FL","33027-1512","16","Broward","954.704.2667","2","01","SEA1617744","20","20","12/01/2025","12/10/2024","226","Risk Level 2",""
