"Board Code","License Type Code","Licensee Name","Rank Code","Modifier Code","Mailing Name","Mailing Street Address","Mailing Address Line 2","Mailing Address Line 3","Mailing City","Mailing State Code","Mailing Zip Code","Primary Phone Number","Mailing County Code","Business Name","Filler","Location Street Address","Location Address Line 2","Location Address Line 3","Location City","Location State Code","Location Zip Code","Location County Code","Location County","Secondary Phone Number","District","Region","License Number","Primary Status Code","Secondary Status Code","License Expiry Date","Last Inspection Date","Number of Seats or Rental Units","Base Risk Level","Secondary Risk Level"
"200","2010","FRANTRAC INC","SEAT","","","16851 JEFFERSON HWY","STE 9A","","BATON ROUGE","LA","70817","225-615-7191","718","CODY'S ORIGINAL ROADHOUSE","","305 SE US HWY 19","","","CRYSTAL RIVER","FL","34429","19","Citrus","352-795-7223","3","26","SEA1901142","20","20","02/01/2026","02/11/2025","202","Risk Level 2",""
"200","2010","GEMINI GRAPHICS PRINTING INC","SEAT","","","P O BOX 108","","","HOMOSASSA","FL","34487","","19","MUSEUM CAFE","","10466 W YULEE DR HWY 490","","","HOMOSASSA","FL","34448","19","Citrus","352-628-1081","3","26","SEA1901132","20","20","02/01/2026","04/22/2025","15","Risk Level 2",""
"200","2010","GOLDEN HOUSE OF CHIEFLAND INC","SEAT","","","3906 S SUNCOAST BLVD","","","HOMOSASSA SPGS","FL","34448","(352)628-6366","19","MR WANGS CHINESE RESTAURANT","","3906 S SUNCOAST BLVD","","","HOMOSASSA SPGS","FL","34448","19","Citrus","(352)628-6366","3","26","SEA1900609","20","20","02/01/2026","05/20/2025","150","Risk Level 2",""
"200","2010","HALLAL MIKE","SEAT","","","4538 S SUNCOAST BLVD","","","HOMOSASSA","FL","344461103","(352)628-5544","19","LUIGIS PIZZA","","4538 S SUNCOAST BLVD","","","HOMOSASSA","FL","344461103","19","Citrus","(352)628-5544","3","26","SEA1900393","20","20","02/01/2026","06/04/2025","60","Risk Level 2",""
"200","2010","HUNTER TERRY ANN","SEAT","","","3 WILD OLIVE CT","","","HOMOSASSA","FL","34446","352-628-6698","19","JIMS CLUB 19","","3383 S SUNCOAST BLVD","","","HOMOSASSA","FL","34448","19","Citrus","352-628-6698","3","26","SEA1901065","20","20","02/01/2026","06/02/2025","39","Risk Level 1",""
"200","2010","INVERNESS BBQ, LLC","SEAT","","Inverness BBQ","P.O. BOX 2495","","","OCALA","FL","34478","","52","SONNYS REAL PIT BBQ","","750 W MAIN ST","","","INVERNESS","FL","34450","19","Citrus","352-341-2686","3","25","SEA1901048","20","20","02/01/2026","02/27/2025","180","Risk Level 2",""
"200","2010","JIMMY T'S NEWYORK DELI INC","SEAT","","","4909 NORTH REDCLOUD DR","","","BEVERLY HILLS","FL","34465","3524224660","19","JIMMY T'S NEWYORK DELI","","910 E NORVELL BRYANT HWY","","","HERNANDO","FL","344422826","19","Citrus","(352)860-0004","3","25","SEA1900985","20","20","02/01/2026","04/30/2025","24","Risk Level 2",""
"200","2010","JONBRO INC","SEAT","","","9313 E 34TH ST N","","SUITE 100","WICHITA","KS","67226-2638","316-681-1081","716","PIZZA HUT OF HOMOSASSA SPGS","","4845 N SUNCOAST BLVD","","","HOMOSASSA SPGS","FL","344479999","19","Citrus","(352)628-1234","3","26","SEA1900660","20","20","02/01/2026","11/19/2024","92","Risk Level 1",""
"200","2010","JONBRO INC","SEAT","","","9313 E 34TH ST N","","SUITE 100","WICHITA","KS","67226-2638","316-681-1081","716","PIZZA HUT OF INVERNESS","","940 W MAIN ST","","","INVERNESS","FL","344504626","19","Citrus","(352)726-4880","3","25","SEA1900284","20","20","02/01/2026","02/10/2025","70","Risk Level 1",""
"200","2010","KERNZ KIM","SEAT","","KIM KERNZ ","7144 S SPARTAN AVE","","","HOMOSASSA","FL","34446","","19","KIM'S CAFE","","3910 S SUNCOAST LVD","","","HOMOSASSA","FL","34448","19","Citrus","6283225","3","26","SEA1901088","20","20","02/01/2026","05/20/2025","56","Risk Level 2",""
"200","2010","LACA CORP","SEAT","","","PO BOX 339","","","HOMOSASSA SPRINGS","FL","34447","(352)628-6822","19","SUBWAY","","3756 S SUNCOAST BLVD","","","HOMOSASSA","FL","344482624","19","Citrus","(352)628-6822","3","26","SEA1901006","20","20","02/01/2026","11/19/2024","38","Risk Level 1",""
"200","2010","LIN AI MIN & ZHENG YOUNG HUA","SEAT","","","6744 W GULF TO LAKE HWY","","","CRYSTAL RIVER","FL","34429","352-563-5315","19","HONG KONG CHINESE RESTAURANT","","6744 W GULF TO LAKE HWY","","","CRYSTAL RIVER","FL","34429","19","Citrus","352-563-5315","3","26","SEA1901156","20","20","02/01/2026","04/25/2025","10","Risk Level 2",""
"200","2010","LOIERO 5 INC","SEAT","","","5792 S SUNCOAST BLVD","","","HOMOSASSA","FL","344462601","(352)628-2454","19","TWO GUYS FROM ITALY RESTAURANT","","5792 S SUNCOAST BLVD","","","HOMOSASSA","FL","344462601","19","Citrus","352-628-6955","3","26","SEA1900038","20","20","02/01/2026","06/02/2025","149","Risk Level 2",""
"200","2010","MACRAE'S OF HOMOSASSA INC","SEAT","","","5300 S CHEROKEE WAY","","","HOMOSASSA","FL","34448","6285714","19","SHED","","5300 S CHEROKEE WAY","","","HOMOSASSA","FL","34448","19","Citrus","6285714","3","26","SEA1901090","20","20","02/01/2026","06/02/2025","105","Risk Level 1",""
"200","2010","MOSCHELLO'S INC","SEAT","","","3772 S SUNCOAST BLVD","","","HOMOSASSA SPGS","FL","34448","352-628-7704","19","MOSCHELLO'S","","3772 S SUNCOAST BLVD","","","HOMOSASSA SPGS","FL","34448","19","Citrus","352-628-7704","3","26","SEA1901045","20","20","02/01/2026","03/25/2025","70","Risk Level 2",""
"200","2010","PALEROS INC","SEAT","","","5446 S SUNCOAST BLVD","","","HOMOSASSA","FL","344462002","(352)628-0800","19","SUGARMILL FAMILY RESTAURANT","","5446 S SUNCOAST BLVD","","","HOMOSASSA","FL","344462002","19","Citrus","(352)628-0800","3","26","SEA1900589","20","20","02/01/2026","05/30/2025","70","Risk Level 2",""
"200","2010","PETE'S PIER DOCKSIDE INC","SEAT","","","300 NW SUNCOAST BLVD","","","CRYSTAL RIVER","FL","34428","(352)563-2730","19","DOCKSIDE SWEET SHOP","","300 NW SUNCOAST BLVD","","","CRYSTAL RIVER","FL","34428","19","Citrus","(352)563-2730","3","26","SEA1901030","20","20","02/01/2026","11/19/2024","30","Risk Level 1",""
"200","2010","POLLARD ANN MARIE&MCGEE MARY L","SEAT","","NEW ENGLAND PASTRY & CAFE ","PO BOX 640304","","","BEVERLY HILLS","FL","34464","","19","NEW ENGLAND PASTRY & CAFE","","3896 N LECANTO HWY","","","BEVERLY HILLS","FL","34465","19","Citrus","5273374","3","26","SEA1901040","20","20","02/01/2026","06/02/2025","59","Risk Level 2",""
"200","2010","REZCO INC","SEAT","","REZCO INC ","PO BOX 1719","","","CRYSTAL RIVER","FL","344231719","","19","CRACKERS BAR & GRILL","","502 NW 6 ST","","","CRYSTAL RIVER","FL","344283830","19","Citrus","(352)795-3999","3","26","SEA1900624","20","20","02/01/2026","06/02/2025","200","Risk Level 2",""
"200","2010","SHAMROCK INN INC","SEAT","","","PO BOX 984","","","FLORAL CITY","FL","34436","","19","SHAMROCK INN","","8343 E ORANGE AVE","","","FLORAL CITY","FL","34436","19","Citrus","7266414","3","26","SEA1901034","20","20","02/01/2026","06/04/2025","80","Risk Level 2",""
"200","2010","STUMPKNOCKERS ON THE SQUARE","SEAT","","","110 W MAIN ST","","","INVERNESS","FL","34450","","19","STUMPKNOCKERS ON THE SQUARE","","110 W MAIN ST","","","INVERNESS","FL","34450","19","Citrus","352-726-2212","3","25","SEA1900970","20","20","02/01/2026","06/12/2025","200","Risk Level 2",""
"200","2010","BELL MARGARET","SEAT","","","101 N MAIN ST","","","BROOKSVILLE","FL","346012520","(352)799-2789","37","MAIN STREET EATERY","","101 N MAIN ST","","","BROOKSVILLE","FL","346012520","37","Hernando","(352)799-2789","3","26","SEA3700501","20","20","02/01/2026","05/28/2025","50","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC","SEAT","","BRINKER FLORIDA INC ATTN LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","","744","CHILI'S GRILL & BAR #366","","3085 COMMERCIAL WAY","","","SPRINGHILL","FL","346063370","37","Hernando","(352)686-2265","3","27","SEA3700740","20","20","02/01/2026","04/29/2025","217","Risk Level 2",""
"200","2010","BROOKRIDGE COUNTRY CLUB GOLF ASSOC INC","SEAT","","","8161 HAMPTON ST","","","BROOKSVILLE","FL","34613","352-596-8161","37","BROOKRIDGE SNACK BAR","","8161 HAMPTON ST","","","BROOKSVILLE","FL","34613","37","Hernando","352-596-8161","3","26","SEA3700261","20","20","02/01/2026","01/13/2025","194","Risk Level 1",""
"200","2010","CAPONE'S INC","SEAT","","","10463 COUNTY LINE RD","","","SPRING HILL","FL","34609","(352)688-9965","37","CAPONE'S BILLIARD LOUNGE","","10463 COUNTY LINE RD","","","SPRING HILL","FL","346095695","37","Hernando","(352)688-9965","3","27","SEA3700665","45","18","02/01/2025","01/17/2025","258","Risk Level 2",""
"200","2010","CC CORRAL INC","SEAT","","","5230 COMMERCIAL WAY","","","SPRING HILL","FL","34606-1995","352-596-4778","37","HORSE & CROWN LOUNGE","","5230 COMMERCIAL WAY","","","SPRING HILL","FL","34606-1995","37","Hernando","352-596-4778","3","27","SEA3700324","20","20","02/01/2026","12/12/2024","51","Risk Level 1",""
"200","2010","CDP ENTERPRISES","SEAT","","CDP ENTERPRISES","10083 12 OAKS CT","","","BROOKSVILLE","FL","34613-4284","","37","HARDEE'S","","6292 COMMERCIAL WAY","","","WEEKI WACHEE","FL","34613-6329","37","Hernando","(352)596-9068","3","26","SEA3700460","20","20","02/01/2026","11/19/2024","96","Risk Level 1",""
"200","2010","CRACKER BARREL OLD COUNTRY STORE INC","SEAT","","ATTN LEGAL DEPT. ","305 HARTMANN DRIVE","","ATTN: LEGAL DEPT","LEBANON","TN","37087","6154445533","743","CRACKER BARREL #357","","30405 CRACKER CROSSING","","","BROOKSVILLE","FL","34602","37","Hernando","352.799.3101","3","36","SEA3700815","20","20","02/01/2026","05/08/2025","184","Risk Level 2",""
"200","2010","DONALD WAGNER","SEAT","","PAPA CLYDES ","1381 HATHAWAY AVE","","","SPRING HILL","FL","346085113","","37","PAPA CLYDES ICE CREAM","","1217 KASS CIRCLE","","","SPRING HILL","FL","34606","37","Hernando","352-688-4464","3","27","SEA3700603","20","20","02/01/2026","11/19/2024","20","Risk Level 1",""
"200","2010","FV GEBROEDERS KINDS INTN'L","SEAT","","","10531 SPRINGHILL DR","","","SPRINGHILL","FL","346085053","(352)686-6860","37","NOUVELLE CUISINE RESTAURANT","","10531 SPRINGHILL DR","","","SPRINGHILL","FL","346085053","37","Hernando","(352)686-6860","3","04","SEA3700724","20","20","02/01/2026","12/18/2024","60","Risk Level 2",""
"200","2010","HENSLEY LARIE","SEAT","","","510 LIBERTY ST","","","BROOKSVILLE","FL","346012920","(352)796-7174","37","MALLIE KYLA'S CAFE","","510 LIBERTY ST","","","BROOKSVILLE","FL","346012920","37","Hernando","(352)796-7174","3","26","SEA3700782","20","20","02/01/2026","05/05/2025","46","Risk Level 2",""
"200","2010","HIGH POINT GOLF CLUB INC","SEAT","","","12251 CLUB HOUSE RD","","","BROOKSVILLE","FL","346135604","352-596-0833","37","HIGH POINT GOLF CLUB SNK BAR","","12251 CLUB HOUSE RD","","","BROOKSVILLE","FL","346135604","37","Hernando","352-596-0833","3","26","SEA3700124","20","20","02/01/2026","06/03/2025","100","Risk Level 2",""
"200","2010","HOOTERS OF SPRINGHILL INC","SEAT","","","107 HAMPTON ROAD, SUITE 200","","","CLEARWATER","FL","33759","727-725-2551","62","HOOTERS OF SPRINGHILL","","3437 COMMERCIAL WAY","","","SPRING HILL","FL","34606","37","Hernando","352-666-9225","3","27","SEA3700850","20","20","02/01/2026","04/29/2025","140","Risk Level 2",""
"200","2010","J & N OF SPRINGHILL INC","SEAT","","","3101 COMMERCIAL WAY","","","SPRING HILL","FL","34606","352-683-8909","37","CODYS ORIGINAL ROADHOUSE","","3101 COMMERCIAL WAY","","","SPRING HILL","FL","34606","37","Hernando","352-683-8909","3","27","SEA3700704","20","20","02/01/2026","04/16/2025","198","Risk Level 2",""
"200","2010","JONBRO INC","SEAT","","","9313 E 34TH ST N","","SUITE 100","WICHITA","KS","67226-2638","316-681-1081","716","PIZZA HUT","","2903 COMMERCIAL WAY","","","SPRING HILL","FL","346063321","37","Hernando","(352)686-0200","3","27","SEA3700319","20","20","02/01/2026","11/19/2024","72","Risk Level 1",""
"200","2010","K CORP HERNANDO INC","SEAT","","GYARMATHY & ASSOCIATES INC ","13180 N CLEVELAND AVE #111","","","NORTH FORT MYERS","FL","33903","","37","KENTUCKY FRIED CHICKEN","","1145 S BROAD ST","","","BROOKSVILLE","FL","346013111","37","Hernando","(352)796-4124","3","26","SEA3700348","20","20","02/01/2026","04/22/2025","58","Risk Level 2",""
"200","2010","KAREN L GEER FAMILY TRUST","SEAT","","","7247 CEDAR LN","","","BROOKSVILLE","FL","34601","352-799-5060","37","DEEP SOUTH FAMILY BAR B QUE","","7247 CEDAR LN","","","BROOKSVILLE","FL","34601","37","Hernando","352-799-5060","3","26","SEA3700853","20","20","02/01/2026","06/05/2025","10","Risk Level 2",""
"200","2010","LUIGI'S PIZZA OF BROOKSVILLE INC","SEAT","","GEORGE & VICKY KIRSHY","750 S BROAD ST","","","BROOKSVILLE","FL","34601","","37","LUIGI'S PIZZA","","750 S BROAD ST","","","BROOKSVILLE","FL","34601","37","Hernando","352.796.8700","3","26","SEA3700193","20","20","02/01/2026","04/30/2025","68","Risk Level 2",""
"200","2010","MILLERS LIGHTHOUSE LOUNGE INC","SEAT","","DIANE MILLER ","5025 TREIMAN BLVD","","","RIDGE MANOR","FL","33523","","37","LIGHTHOUSE (THE)","","5025 TREIMAN BLVD","","","RIDGE MANOR","FL","33523","37","Hernando","352-583-4369","3","36","SEA3700834","20","20","02/01/2026","05/20/2025","38","Risk Level 2",""
"200","2010","NICOLE & ERIC INC","SEAT","","DIANA BRENNEMAN","148 MARINER BLVD","","","SPRING HILL","FL","34609","(352)666-1008","37","BREAKFAST CLUB OF 7 HILLS","","148 MARINER BLVD","","","SPRING HILL","FL","34609","37","Hernando","(352)666-1008","3","27","SEA3700669","20","20","02/01/2026","02/19/2025","88","Risk Level 2",""
"200","2010","PAPA JOES PIZZA PASTA SUBS INC","SEAT","","","6244 SPRING LAKE HWY","","","BROOKSVILLE","FL","346017907","(352)799-3904","37","PAPA JOE'S ITALIAN RESTAURANT","","6244 SPRING LAKE HWY","","","BROOKSVILLE","FL","346017907","37","Hernando","(352)799-3904","3","26","SEA3700194","20","20","02/01/2026","05/08/2025","150","Risk Level 2",""
"200","2010","PRADO ENTEPRISES INC","SEAT","","PRADO ENTEPRISES INC","6625 VAN DYKE ROAD","","","LUTZ","FL","33558","813-264-9339","37","MCDONALD'S RESTAURANT #11345","","31038 CORTEZ BLVD","","","BROOKSVILLE","FL","34602-7519","37","Hernando","941.552.2201","3","36","SEA3700596","20","20","02/01/2026","05/21/2025","108","Risk Level 1",""
"200","2010","TIMBER PINES COMMUNITY ASSOC","SEAT","","","6872 TIMBER PINES BLVD","","","SPRING HILL","FL","34606","","37","TIMBER PINES COMMUNITY ASSOC","","2340 GRAND PINES BLVD","","","SPRING HILL","FL","34606","37","Hernando","352-666-2300","3","27","SEA3700729","20","20","02/01/2026","04/22/2025","475","Risk Level 2",""
"200","2010","WELLSON INC","SEAT","","","7219 FOREST OAKS BLVD","","","SPRING HILL","FL","34606","352-688-1018","37","GUIDO'S PIZZA CAFE","","7217 FOREST OAKS BLVD","","","SPRING HILL","FL","34606","37","Hernando","352-688-1018","3","27","SEA3700642","20","20","02/01/2026","01/23/2025","58","Risk Level 2",""
"200","2010","56 ST SUBWAY INC","SEAT","","","300 E MADISON STE 202","","","TAMPA","FL","33602","8139857899","39","SUBWAY #646","","8840 N 56 ST","","","TEMPLE TERRACE","FL","336176207","39","Hillsborough","(813)985-8440","3","32","SEA3904738","20","20","02/01/2026","11/19/2024","40","Risk Level 1",""
"200","2010","A M F BOWLING CENTERS INC","SEAT","","","7313 BELL CREEK ROAD","","","MECHANICSVILLE","VA","23111","804-417-1957","747","BOWLERO UNIVERSITY","","13109 N 56 ST","","","TAMPA","FL","336171157","39","Hillsborough","(813)985-4468","3","32","SEA3902924","20","20","02/01/2026","06/06/2025","60","Risk Level 2",""
"200","2010","ABC PIZZA HOUSE INC PLANT CITY","SEAT","","","114 N ALEXANDER ST","","","PLANT CITY","FL","33563","(813)752-5146","39","A B C PIZZA HOUSE","","114 N ALEXANDER ST","","","PLANT CITY","FL","33563","39","Hillsborough","(813)752-5146","3","20","SEA3903888","20","20","02/01/2026","03/10/2025","120","Risk Level 2",""
"200","2010","ALFONSO PIZZERIA INC","SEAT","","","14942 N FLORIDA AVE","","","TAMPA","FL","336131626","(813)961-9856","39","ALFONSO PIZZERIA","","14942 N FLORIDA AVE","","","TAMPA","FL","336131626","39","Hillsborough","(813)961-9856","3","32","SEA3904035","20","20","02/01/2026","03/05/2025","30","Risk Level 2",""
"200","2010","APRIL SHOWERS EDUCATNL ENT INC","SEAT","","","3607 ROMANO BUSCIGLIO STREET","","","TAMPA","FL","33619","(813)831-4694","39","BRUNCHERY PALMA CEIA","","3225 S MACDILL AVE STE 109","","","TAMPA","FL","336298171","39","Hillsborough","(813)831-4694","3","39","SEA3906434","20","20","02/01/2026","01/02/2025","44","Risk Level 2",""
"200","2010","ARAMARK SPORTS AND ENTERTAINMENT SERVICES LLC","NOST","","","333 S FRANKLIN ST","","","TAMPA","FL","336025331","(813)274-7853","39","MAIN KITCHEN","","333 S FRANKLIN ST","","","TAMPA","FL","336025331","39","Hillsborough","(813)274-7853","3","29","NOS3909668","20","20","02/01/2026","04/04/2025","0","Risk Level 2",""
"200","2010","ARAMARK SPORTS ENTERTAINMENT SVC","NOST","","Linda Recke","333 S FRANKLIN ST","","","TAMPA","FL","33602-5331","2154905087","39","CENTRAL EATS","","333 S FRANKLIN ST","","","TAMPA","FL","336025331","39","Hillsborough","813-274-7853","3","29","NOS3910114","20","20","02/01/2026","04/04/2025","0","Risk Level 1",""
"200","2010","ARAMARK SPORTS ENTERTAINMENT SVC","NOST","","Linda Recke","333 S FRANKLIN ST","","","TAMPA","FL","33602-5331","8132747817","39","EAST GRILL","","333 S FRANKLIN ST","","","TAMPA","FL","336025331","39","Hillsborough","813-274-7853","3","29","NOS3909890","20","20","02/01/2026","04/04/2025","0","Risk Level 1",""
"200","2010","ARAMARK SPORTS ENTERTAINMENT SVC","NOST","","Linda Recke","333 S FRANKLIN STREET","","","TAMPA","FL","33602-5331","2154905087","39","WEST GRILL","","333 S FRANKLIN","","","TAMPA","FL","336025331","39","Hillsborough","","3","29","NOS3909891","20","20","02/01/2026","04/04/2025","0","Risk Level 1",""
"200","2010","BALLARD JOYCE","NOST","","","2010 E MLK BLVD","","","TAMPA","FL","336107521","","39","JOYCE'S MINI MARKET AND DELI","","2010 E MLK BLVD","","","TAMPA","FL","336107521","39","Hillsborough","813-629-0192","3","30","NOS3903939","45","20","02/01/2023","11/19/2024","0","Risk Level 1",""
"200","2010","BAM BAM INC","NOST","","License Department","P O BOX 781626","","","WICHITA","KS","67278","13166851622","716","PAPA JOHN'S PIZZA 1359","","3425 W KENNEDY BLVD","","","TAMPA","FL","33609","39","Hillsborough","(813)354-8888","3","16","NOS3911383","20","20","02/01/2026","11/19/2024","0","Risk Level 1",""
"200","2010","BAM BAM PIZZA INC","NOST","","License Department","PO BOX 781626","","","WICHITA","KS","67278","13166851622","716","PAPA JOHN'S PIZZA #910","","8747 W WATERS AVE","","","TAMPA","FL","336151729","39","Hillsborough","(813)886-7272","3","12","NOS3911028","20","20","02/01/2026","01/31/2025","0","Risk Level 1",""
"200","2010","BAM BAM PIZZA INC","NOST","","License Department","PO BOX 781626","","","WICHITA","KS","67278","13166851622","716","PAPA JOHN'S PIZZA #920","","14861 N DALE MABRY HWY","","","TAMPA","FL","33618","39","Hillsborough","2647272","3","15","NOS3911576","20","20","02/01/2026","12/02/2024","0","Risk Level 1",""
"200","2010","BAM BAM PIZZA INC","NOST","","License Department","PO BOX 781626","","","WICHITA","KS","67278","13166851622","716","PAPA JOHN`S PIZZA #912","","9307 N 56 ST","","","TEMPLE TERRACE","FL","336175533","39","Hillsborough","(813)988-7277","3","32","NOS3910465","20","20","02/01/2026","11/19/2024","0","Risk Level 1",""
"200","2010","BAM-BAM PIZZA INC","NOST","","License Department","P O BOX 781626","","","WICHITA","KS","67278","13166851622","716","PAPA JOHNS PIZZA 916","","9340 N FLORIDA AVE","","","TAMPA","FL","33612","39","Hillsborough","(813)915-7272","3","13","NOS3911431","20","20","02/01/2026","11/22/2024","0","Risk Level 1",""
"200","2010","BERN'S STEAK HOUSE INC","SEAT","","","1002 S HOWARD AVE","","","TAMPA","FL","33606","(813)251-2421","39","HAVEN","","1002 S HOWARD AVE","","","TAMPA","FL","33606","39","Hillsborough","(813)251-2421","3","39","SEA3911327","20","20","02/01/2026","03/19/2025","150","Risk Level 2",""
"200","2010","BERN'S STEAK HOUSE INC","SEAT","","","1208 S HOWARD AVE","","","TAMPA","FL","336063102","(813)251-2421","39","BERN'S STEAK HOUSE","","1208 S HOWARD AVE","","","TAMPA","FL","336063102","39","Hillsborough","(813)251-2421","3","39","SEA3900497","20","20","02/01/2026","03/20/2025","260","Risk Level 2",""
"200","2010","BERNINI OF YBOR INC","SEAT","","BERNINI OF YBOR INC","PO BOX 76849","","","TAMPA","FL","33675","","39","BERNINI","","1702 E 7 AVE","","","TAMPA","FL","33605","39","Hillsborough","813-248-0099","3","23","SEA3911334","20","20","02/01/2026","04/29/2025","123","Risk Level 2",""
"200","2010","BIG JOHNS ALABAMA BAR-B-QUE INC","SEAT","","","5707 N 40 ST","","","TAMPA","FL","33610","","39","BIG JOHN'S ALABAMA BAR-B-QUE","","5707 N 40 ST","","","TAMPA","FL","33610","39","Hillsborough","813 360 9499","3","30","SEA3900846","20","20","02/01/2026","05/14/2025","44","Risk Level 2",""
"200","2010","BLUE WATER INTERNATIONAL INC","SEAT","","","107 S FRANKLIN ST","","","TAMPA","FL","33602","(813)225-4288","39","HATTRICKS","","107 S FRANKLIN ST","","","TAMPA","FL","33602","39","Hillsborough","(813)225-4288","3","29","SEA3911432","20","20","02/01/2026","04/28/2025","100","Risk Level 2",""
"200","2010","BMW ENTERPRISES INC","SEAT","","","910 SKIPPER RD","","","TAMPA","FL","336132331","(813)971-0666","39","SKIPPERS SMOKE HOUSE","","910 SKIPPER RD","","","TAMPA","FL","336132331","39","Hillsborough","(813)971-0666","3","32","SEA3904584","20","20","02/01/2026","04/24/2025","60","Risk Level 2",""
"200","2010","BRANDON CROSSROADS BOWL INC","SEAT","","ANDY WHITE","609 CRATER LN","","","TAMPA","FL","33619","813 621 2363","39","BRANDON CROSSROADS BOWL","","609 CRATER LN","","","TAMPA","FL","33619","39","Hillsborough","813-621-2363","3","23","SEA3909338","20","20","02/01/2026","01/21/2025","125","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC 247","SEAT","","BRINKER FLORIDA INC ATTN LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","","744","CHILI'S SOUTHWEST GRILL/BAR/IT'S JUST WINGS","","8510 W HILLSBOROUGH AVE","","","TAMPA","FL","336153817","39","Hillsborough","(813)887-5955","3","12","SEA3910482","20","20","02/01/2026","02/19/2025","217","Risk Level 2",""
